,Tweet,Subjectivity,Polarity,Score
1248,"From aspiring rock star to our new head of oncology R&amp;D, Dr. Jeff Settleman shared some memorable moments in his c… ",0.7272727272727273,0.3181818181818182,Positive
1249,Celebrate National Immunization Awareness Month by making sure that you and your children are up-to-date on CDC-rec… ,0.8888888888888888,0.5,Positive
1250,"Quitting smoking is difficult, but there are small steps that can make a difference. Drinking water, eating well, a… ",0.7,-0.375,Negative
1251,People with type 2 diabetes T2D are 2-3X more likely to develop cardiovascular disease CVD than those without. Le… ,0.75,0.25,Positive
1252,"When living with a chronic illness like ulcerativecolitis, it can be challenging to ask for help – check out this… ",1.0,0.5,Positive
1253,"Welcome, Dr. Jeff Settleman to the Pfizer family! Learn more about Jeff, our new Senior Vice President and Group He… ",0.6181818181818182,0.5454545454545454,Positive
1254,We are committed to breakthroughs that change patients' lives. Watch below to see a by-the-numbers look at the impa… ,0.0,0.0,Neutral
1255,"If your child is obese or overweight, there are things you can do — &amp; things you should avoid doing — to help man… ",0.0,0.0,Neutral
1256,"We are PfizerProud to celebrate Angela Hwang, Group President of our Biopharmaceuticals Group, being recognized in… ",0.0,0.0,Neutral
1257,"Through Pfizer RxPathways®, we have supported patients in need for more than 30 years. If you need help accessing y… ",0.5,0.5,Positive
1258,Vaccines are a powerful tool against diseases around the world &amp; last year we worked hard to bring them to the pat… ,0.5361111111111111,0.002777777777777768,Positive
1259,Mike shares his thoughts about ’s Medicare &amp; Medicaid Innovation’s Value Based Insurance Design model: ,0.0,0.0,Neutral
1260,Check out this video to see how people felt when they opened up to others about their experience living with UC.… ,0.0,0.0,Neutral
1261,"Tomorrow is InternationalAlopeciaDay, an opportunity to raise awareness for alopecia areata, a disease which can c… ",0.0,0.0,Neutral
1262,Learn more about healthliteracy and its potential impact on your health: … ,0.75,0.25,Positive
1263,Do you or someone you care about have advanced prostatecancer? What cancer resources do you find most helpful? menshealth,0.55,0.45,Positive
1264,Think you may be living with rheumatoidarthritis? You’re not alone. Learn more about the kind of specialist you sh… ,0.7,0.55,Positive
1265,"This summer, we hosted a  program here at Pfizer to expose and expand the technical and interpersonal… ",0.1,0.0,Neutral
1266,"Type 2 diabetes T2D is a chronic disease characterized by abnormally high blood sugar levels, and adults with diab… ",0.5399999999999999,0.16,Positive
1267,Feeling the heat? Learn about heat-related illnesses and how to prevent them with tips from GetHealthyStayHealthy… ,0.0,0.0,Neutral
1268,To further advance our breakthrough science in pursuit of new treatments to help those living with cancer and other… ,0.4772727272727273,0.06818181818181818,Positive
1269,Check out our IGTV channel to hear people living with ulcerativecolitis share their stories &amp; tell us what topics… ,0.0,0.0,Neutral
1270,I just wrapped our second-quarter 2019 analyst call where I addressed our recent activities to re-shape . We recen…,0.25,0.0,Neutral
1271,"Pfizer has agreed to combine Upjohn, our off-patent branded and generic business, with Mylan, creating a new champion for…",0.22727272727272727,0.06818181818181818,Positive
1272,Are you prepared for barbecue season? Don’t let food poisoning spoil your day. Learn how to help keep your food saf… ,0.0,0.0,Neutral
1273,Our NYC headquarters recently got a makeover that brings to life our purpose: breakthroughs that change patients’ l… ,0.25,0.0,Neutral
1274,"Over 118,000 people need an organ transplant right now. 1 organdonor can help 8 of them.  Learn more at:… ",0.5178571428571428,0.39285714285714285,Positive
1275,"We’re proud to be the industry leader with seven  approved biosimilars, though more must be done to ensure… ",0.75,0.65,Positive
1276,Ever wondered what it’s like to intern at our NYHQ? 🤔 Follow along a day in the life of our interns &amp; learn more a… ,0.5,0.5,Positive
1277,"Increased access to biosimilars could save the US billions of dollars. Learn how important therapies, such as our… ",0.75,0.2,Positive
1278,Happy NationalInternDay! Want to know what life is like for our interns? Learn more about our digital activation… ,0.5,0.5,Positive
1279,We’re incredibly proud of the work by our Oncology teams to deliver 8 launches in the U.S. in the last year. See t… ,0.5333333333333333,0.4,Positive
1280,Effectively managing your diabetes and working with your doctor to keep your ABCs on track can help lower your cha… ,0.8,0.6,Positive
1281,Swollen lymph nodes are just one of the signs of non-Hodgkin’s lymphoma. Are you familiar with the others? ,0.5,0.375,Positive
1282,We are proud to support 's NoTieJuly campaign for kidneycancer research with our partners at . L… ,1.0,0.8,Positive
1283,Hear from Suzanna about how the moonlanding inspired her career as a scientist at Pfizer. apollo50th,0.0,0.0,Neutral
1284,Group B strep (GBS) is the leading cause of dangerous infections in the first few months of a newborn’s life. Our h… ,0.4444444444444445,-0.18333333333333335,Negative
1285,"Respiratory syncytial virus (RSV) can be a severe, life-threatening illness. Watch as our own Kena Swanson talks wi… ",1.0,0.6,Positive
1286,"For parents like , it’s important to make selfcare a priority, especially if you are living with… ",1.0,0.2,Positive
1287,"👨🏾 👩🏼‍🦰 👱🏼‍♂️ 👩🏽‍🦱 
🥼 🥼 🥼 🥼
 /\    /\    /\    /\

➕

🔬🧬🧪🧫🦠

Breakthroughs💥 That Change 🔄 Patients’ 👶🏾👩🏻👨🏼‍🦳 Lives WorldEmojiDay",0.0,0.0,Neutral
1288,"Since 2015, 40 organizations in 30 countries have benefitted from SPARCgrant that aims to address metastatic… ",0.0,0.0,Neutral
1289,"Group-B Streptococcus (GBS) bacteria can cause severe illnesses in newborns, leading to complications like blood in… ",0.0,0.0,Neutral
1290,"In 2018, we were proud to complete sustainability projects that led to reductions in GHG emissions, waste generati… ",0.4666666666666666,0.2333333333333333,Positive
1291,Hear from Suzanna about how the moonlanding inspired her career as a scientist at Pfizer. apollo50th,0.0,0.0,Neutral
1292,We asked people living with ulcerativecolitis how they felt about their diagnosis. Hear their responses &amp; check ou… ,0.0,0.0,Neutral
1293,"""Authenticity is about letting go of who you think you should be to embrace who you really are."" We hosted… ",0.2,0.2,Positive
1294,Science can take you to unexpected places. Learn how our Michael Arensman turned a failed T-cell study into an impo… ,0.65,-0.2,Negative
1295,"Diabetes is a progressive disease affecting ~30M Americans, but many people don’t view it as a serious condition.… ",0.5833333333333333,0.08333333333333334,Positive
1296,Wishing everyone a happy and healthy FourthofJuly! 🇺🇸 ,0.75,0.7125,Positive
1297,"When diagnosed with a chronic inflammatory condition like RheumatoidArthritis (RA), everyday tasks can become larger challenges.",0.55,-0.1,Negative
1298,Are you aware of the lifestyle-related factor(s) connected to colorectalcancer risk?,0.25,0.25,Positive
1299,"As part of our commitment to innovation &amp; PatientsAtOurCenter, we’re proud to partner with the infectious disease… ",1.0,0.8,Positive
1300,What are the benefits of oncology biosimilars? Discover the potential of these important new treatment options:… ,0.8181818181818182,0.1787878787878788,Positive
1301,"In a recent survey, the majority of LGBTQ respondents were concerned about their mental health-an important reminde… ",0.48333333333333334,0.10000000000000002,Positive
1302,"Over the last decade, biosimilars have been a catalyst for change for the healthcare industry. Learn more about ou… ",0.2833333333333333,0.25,Positive
1303,Exciting news – 17 years of progress &amp; partnerships to EndTrachoma have helped bring the number of those at risk f… ,0.8,0.3,Positive
1304,Sunglasses aren’t just a fashion statement. Learn about the importance of picking the right pair to protect your ey… ,0.5357142857142857,0.2857142857142857,Positive
1305,"Have you ever left your doctor’s office &amp; thought, “I wish I would have asked…”? Spark meaningful conversations wit… ",0.25,0.25,Positive
1306,We are excited to open a call for proposals for our 2019 LabCentral “Golden Ticket” program. Up-to 2 promising star… ,0.5625,0.21875,Positive
1307,"Pfizer Pride, Pfizer Proud: Our colleagues get personal on what it means being able to bring your authentic self to… ",0.66875,0.45,Positive
1308,Patients with vitiligo have limited treatment options. We are currently enrolling clinical trials to try to change… ,0.27142857142857146,-0.03571428571428571,Negative
1309,Ever wonder what bit you? 🤔 Learn about common bug bites 🦟 &amp; what you can do to prevent or treat them:… ,0.5,-0.3,Negative
1310,"Today at  we’ve heard about maternal health for both mom and infant, as well as healthcare solutions to… ",0.0,0.0,Neutral
1311,"Our Global President of Oncology,  discussed the use of bigdata to advance drug discovery and develop… ",0.0,0.0,Neutral
1312,"Our Global President of Vaccines, Nanette Cocero, is moderating a panel on maternal vaccines and the lifesaving pow… ",0.0,0.0,Neutral
1313,The second day of  featured exciting sessions on the impact of bigdata in health and innovative approa… ,0.6,0.26666666666666666,Positive
1314,Our Kena Swanson &amp; team are developing a vaccine that may help prevent cases of respiratory syncytial virus in youn… ,0.0,0.0,Neutral
1315,"Moms can be lifesavers, and at  our Global President of Vaccines, Nanette Cocero, will moderate a panel… ",0.35,0.0,Neutral
1316,Taking action against AntimicrobialResistance! We’ve joined the  GlobalAMRChallenge to help combat AMR ac… ,0.1,0.125,Positive
1317,"At WD2019, we were inspired to hear so many examples of ThePowerOf – from partnerships to innovative initiatives… ",0.75,0.5,Positive
1318,"Our Senior Principal Scientist, Megan Kaneda is excited to be at her first AspenIdeasHealth as an  scho… ",0.5416666666666666,0.3125,Positive
1319,At ? Join  - he’s speaking on a panel about bigdata in healthcare with Lizzie Dorfman of… ,0.0,0.0,Neutral
1320,"We are proud to support the 3rd annual WorldKidneyCancerDay. To raise awareness, our employees rocked green lips a… ",0.43333333333333335,0.20000000000000004,Positive
1321,"We’re proud to have 3  scholars representing Pfizer this year’s AspenSpotlightHealth. Each day, one of… ",1.0,0.8,Positive
1322,"Iona Munjal, an infectious disease specialist, will be representing us at . She believes “you have to be… ",0.0,0.0,Neutral
1323,"WorldKidneyCancerDay is this week. Watch the kidneycancer experts’ video from , which addresses the key k… ",1.0,0.0,Neutral
1324,An exceptional science paper led Megan Kaneda to her current career as an oncolytic virus researcher and her work e… ,0.7,0.3333333333333333,Positive
1325,"John O'Brien of  says a more efficient approval process, effective and scientific communication with physicians an…",0.65,0.55,Positive
1326,"""Now is the time to act or we risk losing a biosimilars market in the U.S. and billions in potential savings.""

It's ti…",1.0,0.0,Neutral
1327,"At every level, our colleagues’ work represents the heart of our mission:  the PatientsatOurCenter. Hear more from… ",0.5,0.5,Positive
1328,Increasing the use of biosimilars could help create potential savings of up to $54 billion over the next 10 years.… ,0.5,0.0,Neutral
1329,Excited to be here in support of  today supportbiosimilars ,0.75,0.375,Positive
1330,"Meet Kyle, one of the millions of people worldwide living with sicklecell disease. Despite his pain, he tries to m… ",0.4,-0.1,Negative
1331,Millions of people worldwide living with sicklecell disease may experience a vaso-occlusive crisis. This pain cris… ,0.0,0.0,Neutral
1332,"Many factors can contribute to the development of NASH – including excessive consumption of fructose, a type of su… ",0.75,0.125,Positive
1333,"“Always remember that even though we all come in different shapes and colors, we are all human beings first. Treat… ",0.3444444444444444,0.08333333333333333,Positive
1334,Treatment of inflammatory conditions has evolved over time with biosimilars expanding treatment options for both… ,0.0,0.0,Neutral
1335,Progress in biomedical science has advanced our understanding of the changes in the peripheral and central nervous… ,0.425,0.2,Positive
1336,"Annual wellness visit? ☑️
Dental exam? ☑️
Vision test? ☑️

Keeping up w/ medical visits is something every man shou… ",0.0,0.0,Neutral
1337,"Learn more about the intersection of NASH, a serious liver disease, and Type 2 diabetes from someone living with… ",0.5833333333333333,0.08333333333333334,Positive
1338,"From airlifting injured soldiers out of conflict zones to pursuing new lung cancer targets in unexplored science, R… ",0.45454545454545453,0.13636363636363635,Positive
1339,"Inflammatory conditions affect quality of life for millions of people, globally.  We at Pfizer want to expand the t… ",0.0,0.0,Neutral
1340,Chronic pain is physiologically different from acute pain. Visit  for more information. EULAR2019,0.6666666666666666,0.3666666666666667,Positive
1341,Our Chief Development Officer  joins the conversation at  Transformers: Health this afternoo… ,0.0,0.0,Neutral
1342,"To help lower health care costs, we need policies that support the use of FDA-approved and lower cost biosimilars.… ",0.0,0.0,Neutral
1343,"Do you know your diabetes ABCs? Keeping your A1C, blood pressure and cholesterol in check can help to lower your r… ",0.0,0.0,Neutral
1344,Did you know that  recommends an A1C goal of less than 7% for most patients with diabetes? Download… ,0.2833333333333333,0.16666666666666669,Positive
1345,"~30 million people in the U.S. are living with diabetes, and 90%-95% of those have type 2. Learn more about how yo… ",0.5,0.5,Positive
1346,"In the next 10 years, $3B in healthcare costs could potentially be saved if the U.S. were to implement a biosimilar… ",0.5,0.0,Neutral
1347,We’re at ADA2019 in San Francisco to join our industry peers in the conversation around diabetes. Learn more abou… ,0.5,0.5,Positive
1348,We believe biosimilars have the potential to save the U.S. billions in health care costs and improve public health.… ,0.5333333333333333,0.0,Neutral
1349,"The  story does not accurately portray our approach to science-based decision-making,",0.6333333333333334,-0.20000000000000004,Negative
1350,Our CEO Albert Bourla on the importance of knocking down barriers to lower-cost biosimilars  ,0.2888888888888889,-0.15555555555555559,Negative
1351,Former FDA Commissioner  shares his take on biosimilars &amp; healthcare costs at today’s  event… ,0.0,0.0,Neutral
1352,Pfizer’s own Julie Reed atAXIOS360 encourages policies that support the increased use of biosimilars: “One soluti… ,1.0,0.6,Positive
1353,Gene therapies are transforming patients’ lives in ways that were unimaginable twenty years ago. Bob Smith talks tu… ,0.0,0.0,Neutral
1354,"   ""In fact, biosimilars have been est. to save patients&amp;taxpayers $54B over the next 10 y…",0.0,0.0,Neutral
1355,We’re with  this morning to discuss the future of healthcare costs in the U.S. Follow the conversation w/… ,0.125,0.0,Neutral
1356,"Yesterday at WD2019, our own Jenny Sia &amp; our partners shared some of the innovative ways we work together to advan… ",1.0,0.55,Positive
1357,Gene therapies are transforming patients’ lives in ways that were unimaginable twenty years ago. Bob Smith talks tu… ,0.0,0.0,Neutral
1358,"We're at  showcasing the impact of partnerships in advancing womenshealth. At our booth, we're using… ",0.0,0.0,Neutral
1359,Be sure to join us at the  Power Stage this afternoon at 4:45 PM to hear how sustainable access to fam… ,0.8888888888888888,0.5,Positive
1360,"We're proud to be part of ThePowerOf innovative storytelling at , where advocates &amp; filmmakers showca… ",1.0,0.65,Positive
1361,"DidYouKnow The FDA has approved 19 biosimilars as of April 2019, but only seven of these medicines are accessible… ",1.0,0.0,Neutral
1362,"Today and every day, we’re bringing together world-class minds to change the trajectory of cancer. ASCO19 ",0.0,0.0,Neutral
1363,"It’s Freda’s turn to ask patientadvocate and prostatecancer survivor, Tom, a question. She wants to know what kee… ",0.1,0.2,Positive
1364,"“We need to encourage an environment for increased communication about AFib,” said  CEO Sue Koob. Lear… ",0.0,0.0,Neutral
1365,How can we partner better with patients to address their concerns? Andy asks Desiree for her advice. ASCO19 ,0.5,0.5,Positive
1366,How are we working to ensure representation of underserved populations in clinicaltrials? Freda sits down with Tom… ,0.2888888888888889,-0.15555555555555559,Negative
1367,We are committed to putting breakthrough medicines in patients’ hands. ASCO19 ,0.0,0.0,Neutral
1368,How are we embodying the ASCO19 theme – “Caring for Every Patient and Learning from Every Patient”? Hear what Andy… ,0.0,0.0,Neutral
1369,"Anyone can get cancer, but access to cancercare isn’t equal. Dr. Freda Lewis-Hall talks with patient advocate &amp;… ",0.25,0.0,Neutral
1370,"Proud. Proud to be as diverse as the communities we serve. Proud of our  score, our work with the , and supp… ",1.0,0.8000000000000002,Positive
1371,How are we learning from every patient? Andy Schmeltz sits down with patient advocate and breastcancer survivor De… ,0.2888888888888889,-0.15555555555555559,Negative
1372,We believe combinations of cancer medicines are the future of care. Learn more about our approach to… ,0.3125,0.25,Positive
1373,"We’re headed to Vancouver for the  2019 Conference, where we look forward to helping shine a spotlight… ",0.0,0.0,Neutral
1374,"In Chesterfield, MO, our colleague Adekunle Olatunbosun Onadipe is working on what scientists call cell-line develo… ",0.0,0.0,Neutral
1375,The 2019 Global Breast Cancer Competitive Research Grant Program will fund initiatives to help improve… ,0.0,0.0,Neutral
1376,Today we are recognizing WorldNoTobaccoDay. We are committed to helping reduce the burden of tobacco around the wo… ,0.0,0.0,Neutral
1377,"WorldNoTobaccoDay is today — quitting tobacco can not only protect your health, but also the health of others.  A… ",1.0,0.0,Neutral
1378,We are committed to advancing the science needed to overcome cancer. See how the numbers speak for themselves.… ,0.0,0.0,Neutral
1379,"We’re at ASCO19! Follow us here and at  where we’ll explain the science, share daily recaps from th… ",0.0,0.0,Neutral
1380,DYK smoking rates in adults with mental illness are higher than adults without?  World… ,0.35,0.075,Positive
1381,Can immune cells be tricked into thinking they’re starving to turn off inflammation? Learn more how immunometaboli… ,0.5,0.5,Positive
1382,SkinCancerAwarenessMonth is ending but Destination: Healthy Skin will be offering free screenings all summer. Find… ,0.65,0.45,Positive
1383,"Our state-of-the-art R&amp;D facility in Chesterfield, MO is officially open! ✂️ The site will bring new jobs to the ar… ",0.4772727272727273,0.06818181818181818,Positive
1384,"Fast forward two years ⏭ Our new, state-of-the-art R&amp;D facility is now open!  ",0.5181818181818182,0.11212121212121212,Positive
1385,Smoking is the leading cause of Chronic Obstructive Pulmonary Disease or COPD. The most effective treatment to slo… ,0.65,0.55,Positive
1386,"May is SkinCancerAwarenessMonth. We stand with , , and others to raise awareness of… ",0.0,0.0,Neutral
1387,"Tobacco use is the primary cause for lung cancer, and is responsible for over two-thirds of lung cancer deaths glob… ",0.525,0.30000000000000004,Positive
1388,"Do you know how many harmful chemicals tobacco smoke contains? That’s 4,000 more reasons to quit smoking this… ",0.5,0.5,Positive
1389,Tobacco use is a global public health threat that impacts millions around the world each year. NoTobacco ,0.03333333333333333,0.0,Neutral
1390,"Shoh Asano, an expert in 3D imaging, got his start looking through his grandfather’s antique microscope. Learn abou… ",0.0,0.0,Neutral
1391,Tobacco use is the primary cause of which health condition? WorldNoTobaccoDay ,0.5,0.4,Positive
1392,WorldNoTobaccoDay is this Friday. We will be joining  to advocate for a reduction in tobacco consumption acro… ,0.0,0.0,Neutral
1393,"There’s some promising news about the ongoing fight against cancer, but much remains to be done. See how researche… ",0.35,0.2,Positive
1394,You snooze –you don’t lose! Help put insomnia to rest with these simple &amp; healthy sleep habits:… ,0.4285714285714286,0.25,Positive
1395,Is atrial fibrillation part of our common health vocabulary? This StrokeMonth learn more about AFib and its conne… ,0.5,0.1,Positive
1396,"Watch our Chief Patient Officer, Dr. Freda Lewis-Hall, explain osteoarthritis- the most common type of arthritis o… ",0.5,0.1,Positive
1397,"Our actions impact our stakeholders, which is why we work to keep PatientsatOurCenter through our Social Framework… ",0.06666666666666667,0.03333333333333333,Positive
1398,Conversations taking place at WHA72 about superbugs are positive reminders of all the progress that has been made… ,0.5454545454545454,0.22727272727272727,Positive
1399,"Kristie always knew she wanted to be a mother, but she was diagnosed with lupus at 17. Read about her journey to mo… ",0.0,0.0,Neutral
1400,"Every day, we work to protect children &amp; communities around the world from infection through partnerships &amp; innovat… ",0.0,0.0,Neutral
1401,Primary care &amp; strengthened health systems are essential to achieving SDG3. Against a shifting burden of disease &amp;… ,0.4,0.2,Positive
1402,"Potentially deadly infections, like Respiratory Syncytial Virus (RSV), may be preventable in infants through vaccin… ",0.4,-0.2,Negative
1403,Today at WHA72 we attended a roundtable hosted by  that fostered conversation on ways to help strength… ,0.0,0.0,Neutral
1404,Your mom would probably give you the shirt off her back. She also gave you your first form of immune protection—her… ,0.16666666666666666,0.125,Positive
1405,"For those considering participating in a clinicaltrial, we’ve put together a set of resources to help find a study… ",0.0,0.0,Neutral
1406,Most people don’t learn about clinical trials until they run out of traditional treatment options. But that’s chang… ,0.625,0.25,Positive
1407,Learn how we are using new digital tools to design the clinicaltrials of the future &amp; develop new medicines to hel… ,0.2585227272727273,0.06818181818181818,Positive
1408,"Today is ClinicalTrialsDay. To the patients, families, caregivers, and clinicaltrial community members who have p… ",0.0,0.0,Neutral
1409,"Age, genetics, gender, ethnicity &amp; even geography may play a role in how a treatment works &amp; how safe it may be. Le… ",0.5,0.5,Positive
1410,PfizerProud,0.0,0.0,Neutral
1411,"Many clinical trials have a diversity gap. But Ricardo Rojo, our Global Lead for Diversity in Clinical Trials, is o… ",0.25,0.25,Positive
1412,"We’re joining our partners in Geneva this week for the   WorldHealthAssembly, where we’ll be discussing how we… ",0.0,0.0,Neutral
1413,"R neighbors  ROCK!!!
Thx  also Steve &amp; Ivo  of Za &amp; Evoo &amp;   &amp; Susan of …",0.0,0.0,Neutral
1414,"Sometimes an uncomfortable topic to discuss with your healthcare provider, vaginal atrophy due to menopause can be… ",0.6875,-0.3125,Negative
1415,"Colette Martin, Pfizer I&amp;I Canada, speaks about her admiration for patient advocate Effie who bravely shares her st… ",1.0,0.8,Positive
1416,More diverse clinicaltrials lead to outcomes that are more representative of the greater patient population.  See… ,0.5,0.5,Positive
1417,"This WorldIBDDay2019, Scott Benson, Pfizer I&amp;I U.S., is sharing his invisible hero – check out how patient advocat… ",0.0,0.0,Neutral
1418,"With maternal vaccination, mothers can pass life-saving antibodies onto their newborns. Tomorrow at … ",0.0,0.0,Neutral
1419,"We all wish we could predict the future. But with predictive modeling, we can come close. Learn more about this pow… ",0.3125,0.25,Positive
1420,Are people like you being studied in clinical trials? Read more about how the effort to diversify research are enab… ,0.5,0.5,Positive
1421,Biosimilar medicines are part of the future of biologic treatment. They can provide safe and effective high-qualit… ,0.47500000000000003,0.3666666666666667,Positive
1422,The new approved therapy for advanced renalcellcarcinoma wouldn’t be possible without the courageous kidneycancer… ,0.6848484848484849,0.1787878787878788,Positive
1423,"Chris Boshoff, Chief Development Officer, Oncology, had the honor of helping plan the  Frontiers in Can… ",0.0,0.0,Neutral
1424,"This week is the annual Digestive Disease Week, where leading researchers come together to learn and share the late… ",0.0,0.0,Neutral
1425,"Today on International Day Against Homophobia, Transphobia and Biphobia, as well as every day, Pfizer is proud to s… ",0.5,0.4,Positive
1426,Respiratory syncytial virus (RSV) causes more hospitalizations than the flu virus. A vaccine for RSV could save liv… ,0.5,0.5,Positive
1427,"Dr. Nicholas Kitchin, a member of our Vaccine Clinical R&amp;D group, discusses the difficult-to-treat C. difficile inf… ",0.0,0.0,Neutral
1428,DYK the word osteoporosis literally translates to ‘porous bones’? NWHW,0.0,0.0,Neutral
1429,"DYK scientists continue to discover new types of T-cells, which may lead to better treatments for cancer &amp; autoimm… ",0.4772727272727273,0.3181818181818182,Positive
1430,Learn more about this rare but aggressive cancer related to the touch receptors in your skin.… ,0.6,0.26666666666666666,Positive
1431,Health screenings – including blood pressure monitoring – are an important part of healthyaging. Visit… ,1.0,0.4,Positive
1432,DYK hot flashes are one of the most common symptoms associated w/ menopause? NWHW,0.6166666666666667,0.15,Positive
1433,Sometimes asking patients how it feels to have a certain disease can bring important insights to the hunt for effec… ,0.7857142857142857,0.30714285714285716,Positive
1434,"This year’s ASCO19 theme is “Caring for Every Patient, Learning from Every Patient.” How do we care for every… ",0.0,0.0,Neutral
1435,"“The phenotype of scientists is to be very inquisitive,” says Charlotte Allerton, Head of Medicine Design at Pfizer… ",0.3,0.2,Positive
1436,"Menopause is a key transition in a woman’s life, but the experience is different for all. Learn more about the symp… ",0.7000000000000001,0.16666666666666666,Positive
1437,“We are always learning and growing through our encounters. We have a lot to teach each other.” Pfizer colleague &amp;… ,0.375,-0.125,Negative
1438,"In honor of NWHW, we will be sharing stories related to WomensHealth. Follow along &amp; check out more here:",0.45,0.25,Positive
1439,"“Be brave, don’t be perfect!” —powerful advice to women everywhere from Angela Hwang, Group President of our Biopha… ",1.0,0.9,Positive
1440,"At Pfizer, we want to help patients make more informed healthcare decisions. That's why we're excited to join… ",0.625,0.4375,Positive
1441,"Due to low awareness &amp; symptoms mimicking those of more common types of heartfailure, people living with transthyr… ",0.41875,0.018750000000000003,Positive
1442,"We’re celebrating the grand opening of our state-of-the-art manufacturing facility in 📍Andover, MA. Hear from colle… ",1.0,0.5,Positive
1443,"Pfizer would like to thank the , ,  &amp; Mackenzie’s Mission for their… ",0.0,0.0,Neutral
1444,"With the opening of a new clinical manufacturing facility at its Andover campus,  is expanding its footprint in M…",0.45454545454545453,0.13636363636363635,Positive
1445,Congrats to our colleagues being honored today as 2019  Luminary award recipients 👏 HBAImpact PfizerProud… ,0.0,0.0,Neutral
1446,Congrats to our colleagues being honored today as 2019  Rising Star award recipients. 🌟 HBAImpact… ,0.0,0.0,Neutral
1447,"📢 Today, we’re proud to open a new, state-of-the-art, 175,000 sq. ft clinical manufacturing facility in Andover, MA… ",0.6515151515151515,0.31212121212121213,Positive
1448,"Our CEO Albert Bourla and Chief Patient Officer, Freda Lewis-Hall, discuss the value of diversity and inclusion in… ",0.0,0.0,Neutral
1449,Our EVP and General Counsel Doug Lankler kicks off our first-ever leadership summit for women in the law.… ,0.5,0.05000000000000002,Positive
1450,"Dear Nurses, YOU inspire us to find breakthroughs that can change patients’ lives. We thank you for all you do to h… ",0.0,0.0,Neutral
1451,Transthyretin amyloid cardiomyopathy (ATTR-CM) is a fatal disease that is often misdiagnosed and leads to… ,0.0,0.0,Neutral
1452,We're at ESPID2019 talking about our work in infectious diseases in children. If you're a health care professional… ,0.0,0.0,Neutral
1453,"Transthyretin amyloid cardiomyopathy (ATTR-CM) is a rare, debilitating and fatal condition caused by misfolding pr… ",0.9,0.3,Positive
1454,"By working with partners like , we’re making progress toward achieving the   &amp; helping… ",0.0,0.0,Neutral
1455,Our own immune system can be unleashed to fight cancer. Learn about the different types of immunotherapy here:… ,0.8,0.3,Positive
1456,Proud to be a partner! ,1.0,1.0,Positive
1457,“Focus and decisiveness are important qualities…especially in vaccine research.” For more career advice from Kathri… ,0.75,0.45,Positive
1458,Celebrate National Infant Immunization Week by making sure that your babies are up-to-date on their CDC-recommended vaccines.…,0.8888888888888888,0.5,Positive
1459,The world relies on the innovative work of America’s biopharma researchers. That’s why they visited with members of… ,1.0,0.5,Positive
1460,"Yesterday, a group of researchers (including ours) visited Capitol Hill to talk with members of Congress about the… ",0.0,0.0,Neutral
1461,"It was projected that the number of people with AFib could reach ~12 million by 2030. This StrokeMonth, we’re talk… ",0.0,0.0,Neutral
1462,This WorldImmunizationWeek learn from Dr. Georg Duscher  what you should do if you get bitten by a… ,0.0,0.0,Neutral
1463,Upcoming travel planned? DYK that tick-borne encephalitis (TBE) is caused by the bite of an infected tick which… ,0.0,0.0,Neutral
1464,Talking to your doctor or pharmacist is the best way to get accurate information and make an informed decision about y…,0.4666666666666667,0.7000000000000001,Positive
1465,Even adults need vaccines to help protect themselves against certain infectious diseases. Talk to your doctor this… ,0.5714285714285714,0.21428571428571427,Positive
1466,We’re pfizerproud of colleague Sarah Hennessy for sharing her expertise &amp; inspiring the next generation of innovat… ,0.5,0.25,Positive
1467,"In the U.S., approx. 40M people suffer from some form of anxiety disorder. Watch Dr. Freda Lewis-Hall, our Chief P… ",0.0,0.0,Neutral
1468,"We’re working together – w/  ,  ,  , &amp; others –  to help address chronic health… ",0.0,0.0,Neutral
1469,Did you know cells can send out “messages in a bottle” that provide important clues for disease? Learn more here:… ,0.75,0.45,Positive
1470,"This week at , our own Jenny Sia spoke w/  about the impact of investing in entrepr… ",1.0,0.6,Positive
1471,Talk to your doctor about how you can help protect yourself &amp; your family this WorldImmunizationWeek WIW2019 ,0.0,0.0,Neutral
1472,Don't let preventable diseases disrupt your life. Get vaccinated. VaccinesWork WIW2019 ,0.0,0.0,Neutral
1473,We’re proud to announce a new agreement w/  – together w/   &amp;  – to sup… ,0.7272727272727273,0.4681818181818182,Positive
1474,Routine immunization is a building block of strong preventative health care and is crucial to help set children up… ,0.8666666666666667,0.21666666666666665,Positive
1475,Today we’re joining  to raise awareness of WorldMeningitisDay. Meningococcal disease is uncommon bu… ,1.0,0.8,Positive
1476,DYK a variety of factors from cuddling to smoking can affect how genes are expressed? Learn more here:… ,0.5,0.5,Positive
1477,"This EarthDay, we're proud of the strides made toward our 2020 environmental sustainability goals through our effo… ",1.0,0.8,Positive
1478,Join us 🤝 in recognizing the AML community on AML World Awareness Day. KnowAML FightAML ,0.0,0.0,Neutral
1479,"Tomorrow is AML World Awareness Day, take a moment to learn about ’s patient &amp; caregiver support networks… ",0.0,0.0,Neutral
1480,"In the diverse universe of cytokines, scientists are focusing on a subset of signaling proteins to better understan… ",0.5,0.5,Positive
1481,"Next week is World Immunization Week, which aims to promote the use of vaccines to protect people of all ages against di…",0.0,0.0,Neutral
1482,"If you answered 32% to our poll, you’re correct! Nearly one third of people incorrectly believed that they should s… ",0.2,0.05,Positive
